2025-03-23 00:46:13,787 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:46:13,792 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:46:13,794 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:46:13,794 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:46:13,799 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:46:13,800 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:46:13,801 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:46:13,805 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:46:13,828 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:46:13,828 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:46:13,832 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:46:13,847 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:46:13,847 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:46:13,851 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:46:13,854 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:46:13,854 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:46:13,857 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:53:33,013 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:53:33,013 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:53:33,018 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:53:33,019 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:53:33,020 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:53:33,025 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:53:44,120 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:53:44,120 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-23 00:53:44,126 INFO    MainThread:26152 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-23 00:53:59,763 INFO    MainThread:26152 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-23 00:53:59,763 INFO    MainThread:26152 [wandb_init.py:_pause_backend():564] pausing backend
